DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CODIGO_INFRACCION,INFRACCION,FECHA_INFRACCION,HORA_INFRACCION,MONTO_INFRACCION,LUGAR_INFRACCION,CONDUCTOR_PRESENTE,CONDUCTOR_TENIA_LICENCIA,CONDUCTOR_CATEGORIA_LICENCIA,PLACA_VEHICULO,TIPO_TRANSPORTE,TIPO_SERVICIO,TUC_ESTADO,EMPRESA,INTERNAMIENTO_VEHICULO,FECHA_INTERNAMIENTO,MULTA_INTERNAMIENTO,SE_PAGO_MULTAS,FECHA_PAGO_MULTAS,FECHA_DESINTERNAMIENTO,FECHA_CORTE
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11195,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220715,1642,230,JR. CINCO ESQUINAS C - 11,SI,SI,B - II c,2729-5A,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220715,51.1,SI,20220720,20220721,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11195,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220715,1642,230,JR. CINCO ESQUINAS C - 11,SI,SI,B - II c,2729-5A,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220715,51.1,SI,20220720,20220721,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11200,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,820,230,JR. GLADIOLOS C - 2,SI,SI,B - II c,B0-9544,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11200,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,820,230,JR. GLADIOLOS C - 2,SI,SI,B - II c,B0-9544,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11197,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,838,230,JR. LOS GLADIOLOS C - 2,SI,NO,-,ML-12371,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,350.4,SI,20220718,20220901,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11191,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,847,230,JR. GLADIOLOS C - 2,SI,NO,-,M5-8569,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11191,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,847,230,JR. GLADIOLOS C - 2,SI,NO,-,M5-8569,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11202,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1055,230,AV. MARIO URTEAGA C - 7,SI,SI,B - II c,----,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11202,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1055,230,AV. MARIO URTEAGA C - 7,SI,SI,B - II c,----,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11203,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1220,230,PLAZUELA BOLOGNESI,SI,SI,B - II c,8465-2B,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,A&B EIRL. Delta,SI,20220716,29.2,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11203,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1220,230,PLAZUELA BOLOGNESI,SI,SI,B - II c,8465-2B,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,A&B EIRL. Delta,SI,20220716,29.2,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11204,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,1334,230,JR. MANUEL SEOANE Y JR. CINCO ESQUINAS,SI,NO,-,3750-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,SI,20220716,43.8,SI,20220719,20220721,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11204,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,1334,230,JR. MANUEL SEOANE Y JR. CINCO ESQUINAS,SI,NO,-,3750-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Mototaxis Luis Rebaza Neyra SRL.,SI,20220716,43.8,SI,20220719,20220721,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11199,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1400,230,JR. MANUEL SEOANE Y CINCO ESQUINAS,SI,SI,B - II c,5927-AM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11199,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1400,230,JR. MANUEL SEOANE Y CINCO ESQUINAS,SI,SI,B - II c,5927-AM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11187,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1630,230,JR. SAN SALVADOR C - 2,SI,NO,-,4748-EM,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Libertad EIRL.,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11187,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,1630,230,JR. SAN SALVADOR C - 2,SI,NO,-,4748-EM,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Libertad EIRL.,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11187,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220716,1630,230,JR. SAN SALVADOR C - 2,SI,NO,-,4748-EM,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Libertad EIRL.,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11187,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220716,1630,230,JR. SAN SALVADOR C - 2,SI,NO,-,4748-EM,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Libertad EIRL.,SI,20220716,21.9,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11201,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220717,806,230,JR. 13 DE JULIO C - 2,SI,SI,B - II c,6378-4S,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220717,14.6,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11205,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220717,933,230,JR. AYACUCHO 730,SI,NO,-,3490-6B,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,NO,-,-,SI,20220802,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11205,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220717,933,230,JR. AYACUCHO 730,SI,NO,-,3490-6B,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,NO,-,-,SI,20220802,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11205,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220717,933,230,JR. AYACUCHO 730,SI,NO,-,3490-6B,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,NO,-,-,SI,20220802,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11193,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220717,952,230,JR. SAN SALVADOR C - 2,SI,SI,B - II c,5986-XM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220717,14.6,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11193,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220717,952,230,JR. SAN SALVADOR C - 2,SI,SI,B - II c,5986-XM,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220717,14.6,SI,20220718,20220718,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11207,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220718,642,230,AV. PERÚ,SI,NO,-,2421-EA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11207,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220718,642,230,AV. PERÚ,SI,NO,-,2421-EA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11209,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220718,650,230,PLAZUELA BOLOGNESI,SI,NO,-,0281-KA,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11206,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220718,701,230,AV. PERÚ 311,SI,SI,B - II c,8963-2D,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Grupo Multiservis SRL.,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11208,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220718,715,230,AV. PERÚ C - 1,SI,SI,B - II c,M8-7895,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220718,14.6,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11210,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220719,625,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,9541-7M,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Lider Tours Cajamarca EIRL.,SI,20220719,7.3,SI,20220719,20220719,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11215,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220719,630,230,JR. DOS DE MAYO 823,SI,SI,B - II c,1712-QB,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,SI,20220719,14.6,SI,20220720,20220720,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11215,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220719,630,230,JR. DOS DE MAYO 823,SI,SI,B - II c,1712-QB,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,SI,20220719,14.6,SI,20220720,20220720,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11216,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220719,852,230,JR. SAN SALVADOR 207,SI,SI,B - II c,0892-0M,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transporte Urbano Sagitario SRL.,SI,20220719,14.6,SI,20220720,20220720,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11216,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220719,852,230,JR. SAN SALVADOR 207,SI,SI,B - II c,0892-0M,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transporte Urbano Sagitario SRL.,SI,20220719,14.6,SI,20220720,20220720,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11217,POR NO CONTAR CON EL TUC,20220719,1030,4600,PLAZA DE ARMAS,SI,SI,A - II b Profesional,M3G-513,PRIVADO,-,-,SIN EMPRESA,NO,-,-,SI,20220825,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11217,POR RESISTENCIA A LA FISCALIZACIÓN ,20220719,1030,2300,PLAZA DE ARMAS,SI,SI,A - II b Profesional,M3G-513,PRIVADO,-,-,SIN EMPRESA,NO,-,-,SI,20220825,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11217,POR NO CONTAR CON EL TUC,20220719,1030,4600,PLAZA DE ARMAS,SI,SI,A - II b Profesional,M3G-513,PRIVADO,-,-,SIN EMPRESA,NO,-,-,SI,20220825,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11217,POR RESISTENCIA A LA FISCALIZACIÓN ,20220719,1030,2300,PLAZA DE ARMAS,SI,SI,A - II b Profesional,M3G-513,PRIVADO,-,-,SIN EMPRESA,NO,-,-,SI,20220825,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11218,POR NO CONTAR CON EL TUC,20220719,1055,4600,JR. 5 ESQUINAS C - 09,SI,SI,A - II b Profesional,M1Y-756,PUBLICO,Transporte Regular de Personas,TUC VIGENTE,Transportes y Servicios Múltiples Cajamarca SRL.,SI,20220719,330.24,SI,20220819,20220819,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11218,POR NO CONTAR CON EL TUC,20220719,1055,4600,JR. 5 ESQUINAS C - 09,SI,SI,A - II b Profesional,M1Y-756,PUBLICO,Transporte Regular de Personas,TUC VIGENTE,Transportes y Servicios Múltiples Cajamarca SRL.,SI,20220719,330.24,SI,20220819,20220819,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,11214,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220719,1428,230,AV. VÍA DE EVITAMIENTO SUR C - 3,SI,SI,B - II c,A0-8835,PUBLICO,Transporte Especial en Mototaxi,TUC VENCIDO,Empresa de Transporte Urbano Sagitario SRL.,SI,20220719,14.6,SI,20220720,20220720,20230615
